,District,Link,Price,Rooms,Totsp,Livesp,Kitsp,floor,number of floors,MetrDist,Walk,New,Brick,Balkon,DistCenter
192,÷¿Œ,148215472,10000000.0,2.0,38.0,23.0,6.0,4.0,14.0,11.0,1.0,0.0,0.0,1.0,3.1696985182790334
193,÷¿Œ,150876664,10000000.0,1.0,34.8,19.9,9.7,2.0,12.0,3.0,1.0,0.0,0.0,0.0,4.293885614816923
194,÷¿Œ,17264878,9999999.0,1.0,35.1,20.0,10.0,9.0,12.0,10.0,1.0,0.0,0.0,1.0,6.0651142661697985
195,÷¿Œ,148884599,10000000.0,2.0,38.0,23.0,8.0,8.0,9.0,4.0,1.0,0.0,0.0,1.0,3.705899769853369
196,÷¿Œ,149489781,7990000.0,1.0,55.0,40.0,10.0,2.0,5.0,5.0,1.0,0.0,1.0,1.0,4.083879815241709
197,÷¿Œ,150725645,80000000.0,3.0,130.0,87.8,13.0,4.0,7.0,5.0,1.0,0.0,1.0,1.0,1.840439249568319
198,÷¿Œ,151070059,75465159.0,4.0,152.0,0.0,0.0,4.0,12.0,7.0,1.0,0.0,1.0,0.0,3.7244948273921734
199,÷¿Œ,151044088,10000000.0,2.0,38.0,23.0,6.0,2.0,9.0,5.0,1.0,0.0,0.0,0.0,3.6638543356635687
200,÷¿Œ,150541005,10000000.0,2.0,40.0,28.0,6.0,3.0,12.0,12.0,1.0,0.0,0.0,1.0,5.1548716776486145
201,÷¿Œ,33372016,10000000.0,3.0,54.5,38.0,5.4,1.0,9.0,7.0,0.0,0.0,1.0,0.0,4.813998360730123
202,÷¿Œ,149007233,10000000.0,2.0,41.0,25.1,6.1,1.0,8.0,11.0,1.0,0.0,1.0,0.0,2.654197294790701
203,÷¿Œ,151075942,10000000.0,2.0,48.0,32.0,9.0,7.0,14.0,14.0,1.0,0.0,0.0,1.0,4.302979195575189
204,÷¿Œ,150853943,10000000.0,2.0,41.5,28.2,5.1,9.0,9.0,3.0,1.0,0.0,1.0,1.0,3.627216696590436
205,÷¿Œ,151026227,10000000.0,2.0,43.0,28.0,6.0,5.0,9.0,9.0,1.0,0.0,0.0,1.0,4.813998360730123
206,÷¿Œ,149213366,10029600.0,2.0,50.0,28.0,11.0,8.0,16.0,5.0,1.0,0.0,0.0,1.0,2.685207637544674
207,÷¿Œ,149558180,10100000.0,2.0,52.0,31.0,10.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,3.9200297455985527
208,÷¿Œ,148915854,10100000.0,2.0,44.6,32.0,7.0,1.0,9.0,11.0,1.0,0.0,1.0,1.0,2.6165912236293813
209,÷¿Œ,146785232,10100000.0,2.0,44.6,32.0,7.0,1.0,9.0,10.0,1.0,0.0,1.0,1.0,2.6165912236293813
210,÷¿Œ,150894304,10190000.0,3.0,58.0,43.0,6.0,7.0,9.0,5.0,1.0,0.0,1.0,1.0,4.55316100725308
211,÷¿Œ,150876128,10200000.0,1.0,48.4,48.4,0.0,20.0,44.0,7.0,1.0,0.0,0.0,0.0,3.912535849682294
212,÷¿Œ,149409653,10290000.0,1.0,30.1,15.1,8.0,2.0,14.0,5.0,1.0,0.0,1.0,0.0,3.51774087187856
213,÷¿Œ,51892024,10300000.0,2.0,39.0,26.0,7.0,4.0,12.0,9.0,0.0,0.0,0.0,1.0,3.877344113008756
214,÷¿Œ,49876694,10300000.0,1.0,31.0,19.0,6.0,3.0,5.0,11.0,1.0,0.0,0.0,1.0,2.8572716581268502
215,÷¿Œ,149031304,10301984.0,1.0,44.3,44.3,0.0,5.0,5.0,6.0,1.0,1.0,0.0,0.0,4.083879815241709
216,÷¿Œ,149213363,10329300.0,2.0,49.0,28.0,11.0,13.0,16.0,5.0,1.0,0.0,0.0,1.0,2.685207637544674
217,÷¿Œ,150689132,10478000.0,3.0,69.9,53.2,0.0,16.0,19.0,0.0,0.0,1.0,1.0,0.0,4.204463955589505
218,÷¿Œ,149495692,10490000.0,2.0,46.0,28.0,7.0,6.0,12.0,4.0,1.0,0.0,0.0,1.0,2.348736442514189
219,÷¿Œ,151052804,10500000.0,2.0,47.0,35.0,9.0,1.0,12.0,11.0,1.0,0.0,0.0,0.0,3.7907957324700994
220,÷¿Œ,149397410,10500000.0,2.0,38.0,23.5,7.5,6.0,9.0,8.0,1.0,0.0,0.0,1.0,3.4598968654330946
221,÷¿Œ,150912522,10500000.0,1.0,37.0,17.0,9.0,1.0,9.0,10.0,1.0,0.0,1.0,1.0,2.886960348645913
222,÷¿Œ,149006725,10500000.0,2.0,40.0,28.0,6.0,3.0,5.0,10.0,1.0,0.0,0.0,1.0,3.765065408897372
223,÷¿Œ,150658211,10500000.0,1.0,39.0,19.0,9.0,11.0,17.0,3.0,1.0,0.0,0.0,1.0,3.977396087447124
224,÷¿Œ,148452518,41400000.0,1.0,69.0,41.5,15.0,4.0,7.0,3.0,1.0,0.0,1.0,1.0,2.107201676106137
225,÷¿Œ,148219103,85258867.0,3.0,134.1,0.0,0.0,5.0,7.0,9.0,1.0,1.0,0.0,0.0,1.8763242674732397
226,÷¿Œ,150674314,60000000.0,3.0,124.0,69.0,13.0,7.0,8.0,6.0,1.0,0.0,0.0,1.0,2.1043234622791354
227,÷¿Œ,150713577,10500000.0,3.0,65.0,47.0,9.0,3.0,5.0,9.0,1.0,0.0,0.0,0.0,5.373326058795061
228,÷¿Œ,149204655,10500000.0,1.0,38.0,21.0,9.0,10.0,12.0,9.0,1.0,0.0,1.0,1.0,3.9064857976043754
229,÷¿Œ,150933448,10500000.0,1.0,35.5,19.0,10.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,4.893288325409336
230,÷¿Œ,149135752,10500000.0,2.0,48.3,27.1,7.0,2.0,8.0,20.0,1.0,0.0,0.0,0.0,3.820819848550391
231,÷¿Œ,150720845,10500000.0,2.0,35.0,27.0,6.0,4.0,9.0,3.0,1.0,0.0,0.0,1.0,3.6752482845771848
232,÷¿Œ,151005980,10598345.0,2.0,61.5,35.0,0.0,3.0,8.0,6.0,1.0,1.0,1.0,0.0,4.083879815241709
233,÷¿Œ,150118459,10598345.0,2.0,61.5,61.5,0.0,3.0,6.0,5.0,1.0,0.0,1.0,0.0,4.105752443453204
234,÷¿Œ,149031365,10598345.0,1.0,61.5,61.5,0.0,3.0,3.0,6.0,1.0,1.0,0.0,0.0,4.083879815241709
235,÷¿Œ,149833251,10600000.0,2.0,44.0,29.0,6.0,2.0,5.0,3.0,1.0,0.0,1.0,1.0,2.9076234952309337
236,÷¿Œ,151105193,10600000.0,1.0,36.5,19.0,7.5,11.0,12.0,3.0,1.0,0.0,0.0,1.0,4.126843352687157
237,÷¿Œ,150910460,10661503.0,2.0,60.7,0.0,60.7,4.0,4.0,5.0,1.0,1.0,1.0,0.0,4.083879815241709
238,÷¿Œ,150291609,10700000.0,1.0,37.0,17.0,9.0,4.0,9.0,10.0,0.0,0.0,1.0,1.0,2.886960348645913
239,÷¿Œ,150179604,10700000.0,2.0,36.6,25.2,6.0,2.0,8.0,3.0,1.0,0.0,1.0,1.0,3.1915093034350615
240,÷¿Œ,149586481,10800000.0,2.0,42.0,26.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,3.5022265955138234
241,÷¿Œ,151005586,10817568.0,2.0,51.3,30.0,0.0,1.0,5.0,6.0,1.0,1.0,1.0,0.0,4.083879815241709
242,÷¿Œ,151005358,10817568.0,1.0,51.3,25.0,0.0,1.0,5.0,6.0,1.0,1.0,1.0,0.0,4.083879815241709
243,÷¿Œ,149031209,10817568.0,1.0,51.3,51.3,0.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,4.083879815241709
244,÷¿Œ,150833983,10844021.0,1.0,46.2,0.0,0.0,3.0,6.0,9.0,1.0,1.0,1.0,0.0,4.083879815241709
245,÷¿Œ,149031283,10859151.0,1.0,47.6,47.6,0.0,4.0,4.0,6.0,1.0,1.0,0.0,0.0,4.083879815241709
246,÷¿Œ,149031282,10879674.0,1.0,47.7,47.7,0.0,4.0,4.0,6.0,1.0,1.0,0.0,0.0,4.083879815241709
247,÷¿Œ,149021395,10900000.0,1.0,40.0,20.0,8.0,3.0,17.0,1.0,1.0,0.0,0.0,1.0,3.977396087447124
248,÷¿Œ,150346379,10900000.0,1.0,39.0,20.0,10.0,7.0,8.0,3.0,1.0,0.0,1.0,1.0,3.8928125461253953
249,÷¿Œ,137145027,10900000.0,2.0,45.0,19.0,22.0,2.0,12.0,5.0,1.0,0.0,0.0,0.0,3.2328822640211965
250,÷¿Œ,150780674,10900000.0,1.0,45.0,19.0,22.0,2.0,12.0,9.0,1.0,0.0,0.0,0.0,3.2328822640211965
251,÷¿Œ,150807537,10900000.0,1.0,35.0,19.4,9.5,6.0,14.0,5.0,1.0,0.0,0.0,1.0,4.670268676308967
252,÷¿Œ,142204996,73020000.0,3.0,121.7,0.0,0.0,4.0,7.0,12.0,1.0,0.0,0.0,0.0,2.107201676106137
253,÷¿Œ,149724176,73644000.0,3.0,214.8,0.0,0.0,2.0,3.0,7.0,1.0,1.0,0.0,0.0,3.3391059879116987
254,÷¿Œ,150434175,67000000.0,3.0,97.0,63.0,8.5,6.0,7.0,2.0,1.0,0.0,0.0,0.0,0.8840230647805606
255,÷¿Œ,150521993,10900000.0,2.0,43.0,32.0,6.0,5.0,9.0,7.0,1.0,0.0,1.0,1.0,4.6182954351101655
256,÷¿Œ,150885034,10950000.0,2.0,67.5,50.0,0.0,2.0,4.0,9.0,1.0,0.0,0.0,0.0,3.7244161249523584
257,÷¿Œ,149920193,10958128.0,2.0,56.4,56.4,0.0,1.0,6.0,5.0,1.0,0.0,1.0,0.0,4.1315027400888065
258,÷¿Œ,148383684,10987111.0,2.0,50.0,29.1,9.0,9.0,9.0,8.0,1.0,0.0,0.0,1.0,3.801052989436484
259,÷¿Œ,149782738,10987000.0,2.0,48.4,32.0,7.1,9.0,9.0,8.0,1.0,0.0,0.0,1.0,3.801052989436484
260,÷¿Œ,150438708,10990000.0,1.0,31.0,18.0,6.0,8.0,8.0,9.0,1.0,0.0,0.0,1.0,3.217742131905937
261,÷¿Œ,50948798,10999000.0,2.0,40.0,25.2,6.0,4.0,5.0,5.0,1.0,0.0,1.0,1.0,4.509249333390077
262,÷¿Œ,49347326,11000000.0,1.0,39.0,20.9,8.6,2.0,14.0,5.0,1.0,0.0,0.0,1.0,3.209158214843184
263,÷¿Œ,150638398,11000000.0,2.0,43.0,30.0,6.0,6.0,8.0,5.0,1.0,0.0,1.0,0.0,4.177185176146788
264,÷¿Œ,150639797,11000000.0,2.0,47.0,30.0,8.0,2.0,6.0,6.0,1.0,0.0,1.0,0.0,3.7707561878595697
265,÷¿Œ,151124477,11000000.0,1.0,32.0,19.0,8.0,8.0,8.0,9.0,1.0,0.0,1.0,1.0,3.217742131905937
266,÷¿Œ,149051482,11000000.0,1.0,31.0,18.0,6.0,3.0,5.0,10.0,1.0,0.0,1.0,1.0,2.6421294373255386
267,÷¿Œ,147816699,11000000.0,1.0,38.0,19.0,10.0,14.0,16.0,10.0,1.0,0.0,0.0,1.0,3.8871322809934514
268,÷¿Œ,150251771,11000000.0,1.0,39.0,21.6,7.0,11.0,15.0,1.0,1.0,0.0,0.0,1.0,1.9713412524367482
269,÷¿Œ,150332385,11000000.0,2.0,39.3,22.9,7.0,1.0,9.0,11.0,1.0,0.0,1.0,1.0,3.763475696922122
270,÷¿Œ,138125457,11100000.0,1.0,38.8,31.8,8.0,7.0,9.0,5.0,1.0,1.0,1.0,0.0,4.083914586023599
271,÷¿Œ,149031299,11117500.0,1.0,47.9,47.9,0.0,5.0,5.0,6.0,1.0,1.0,0.0,0.0,4.083879815241709
272,÷¿Œ,151079824,11118000.0,1.0,43.0,30.0,0.0,2.0,19.0,6.0,1.0,1.0,1.0,1.0,2.685207637544674
273,÷¿Œ,148186493,11150000.0,1.0,28.0,0.0,0.0,1.0,8.0,7.0,1.0,0.0,1.0,0.0,2.809080375294049
274,÷¿Œ,142254433,11160000.0,1.0,27.9,22.9,8.0,1.0,8.0,10.0,1.0,1.0,1.0,0.0,2.473377583776069
275,÷¿Œ,148053763,11160000.0,1.0,28.0,0.0,0.0,1.0,8.0,10.0,1.0,0.0,1.0,0.0,2.809080375294049
276,÷¿Œ,139037740,11200000.0,3.0,60.0,46.0,6.5,4.0,5.0,12.0,1.0,0.0,1.0,1.0,4.319082616144109
277,÷¿Œ,39438035,11200000.0,3.0,78.0,43.0,9.0,1.0,9.0,7.0,1.0,0.0,1.0,0.0,6.203775581733158
278,÷¿Œ,148340141,11200000.0,1.0,30.0,16.0,6.0,1.0,8.0,7.0,1.0,0.0,1.0,0.0,1.7369085941094242
279,÷¿Œ,149726378,11249465.0,1.0,38.6,20.0,6.0,2.0,7.0,8.0,1.0,1.0,1.0,1.0,2.9568445012784252
280,÷¿Œ,150314594,121000000.0,5.0,202.2,111.0,20.0,7.0,7.0,5.0,1.0,0.0,1.0,1.0,3.3842688933018397
281,÷¿Œ,149881500,23739600.0,2.0,76.6,40.0,15.0,2.0,8.0,7.0,1.0,0.0,1.0,0.0,2.0830596986444068
282,÷¿Œ,150531851,50000000.0,2.0,75.0,46.0,14.0,7.0,14.0,5.0,1.0,0.0,1.0,1.0,4.2807356782313555
283,÷¿Œ,151109393,11300000.0,4.0,73.0,51.0,9.0,4.0,5.0,10.0,1.0,0.0,1.0,1.0,5.178558560206082
284,÷¿Œ,150097553,11300000.0,2.0,44.2,31.0,6.0,6.0,9.0,5.0,1.0,0.0,0.0,1.0,3.055816527703235
285,÷¿Œ,39780029,11300000.0,2.0,62.0,42.0,8.0,3.0,5.0,6.0,1.0,0.0,1.0,0.0,4.588688344793203
286,÷¿Œ,148506881,11368000.0,2.0,39.2,0.0,0.0,7.0,8.0,5.0,1.0,0.0,1.0,0.0,4.083914586023599
287,÷¿Œ,151016151,11390000.0,3.0,54.0,30.0,0.0,2.0,5.0,5.0,1.0,0.0,1.0,1.0,5.196837375440219
288,÷¿Œ,149031275,11396446.0,1.0,56.4,56.4,0.0,3.0,3.0,6.0,1.0,1.0,0.0,0.0,4.083879815241709
289,÷¿Œ,50164885,11400000.0,1.0,43.0,20.0,14.0,9.0,12.0,5.0,1.0,0.0,1.0,1.0,4.543130614955685
290,÷¿Œ,150840395,11400000.0,1.0,35.8,15.1,10.0,8.0,12.0,5.0,1.0,0.0,1.0,1.0,3.581757626130442
291,÷¿Œ,150632313,11400000.0,1.0,37.0,15.1,10.2,8.0,12.0,6.0,1.0,0.0,1.0,1.0,3.581757626130442
292,÷¿Œ,48914776,11466800.0,1.0,43.6,15.4,15.6,2.0,19.0,10.0,1.0,1.0,1.0,1.0,2.685207637544674
293,÷¿Œ,148186999,11500000.0,1.0,44.5,24.5,10.0,10.0,14.0,10.0,1.0,0.0,1.0,0.0,2.3282618916809183
294,÷¿Œ,149794286,11500000.0,2.0,36.3,21.5,7.7,3.0,9.0,5.0,1.0,0.0,1.0,1.0,2.9855149922438122
295,÷¿Œ,150362484,11500000.0,2.0,40.0,23.0,6.0,4.0,9.0,3.0,1.0,0.0,0.0,1.0,2.570372894350327
296,÷¿Œ,150889637,11500000.0,2.0,38.7,23.1,7.0,9.0,12.0,5.0,1.0,0.0,0.0,1.0,3.8754280826054854
297,÷¿Œ,150813847,11500000.0,2.0,65.7,38.0,10.0,3.0,6.0,7.0,1.0,0.0,0.0,1.0,4.1933411571895345
298,÷¿Œ,148960370,11500000.0,1.0,38.5,15.2,10.7,7.0,12.0,7.0,1.0,0.0,1.0,1.0,3.50337784488473
299,÷¿Œ,150989826,11500000.0,1.0,40.0,19.0,8.0,6.0,17.0,1.0,1.0,0.0,0.0,1.0,4.096087220968059
300,÷¿Œ,144945147,11530000.0,2.0,52.0,36.5,7.0,5.0,8.0,5.0,1.0,0.0,0.0,0.0,2.9094896434399917
301,÷¿Œ,138136081,11650000.0,3.0,56.0,34.0,6.2,8.0,9.0,11.0,1.0,0.0,0.0,1.0,4.301442147671921
302,÷¿Œ,150797556,11700000.0,2.0,52.0,34.0,10.0,6.0,14.0,15.0,1.0,0.0,0.0,1.0,6.000096146130627
303,÷¿Œ,149860931,11720000.0,1.0,39.0,17.7,10.0,9.0,16.0,9.0,1.0,0.0,0.0,1.0,2.9844294622750023
304,÷¿Œ,150699334,11750000.0,2.0,44.0,28.0,5.5,3.0,5.0,2.0,1.0,0.0,0.0,1.0,2.594774569685075
305,÷¿Œ,148664670,11800000.0,2.0,53.0,30.0,9.0,1.0,12.0,6.0,1.0,0.0,0.0,0.0,3.8310007151614704
306,÷¿Œ,150946288,11850000.0,2.0,38.7,23.1,6.5,9.0,12.0,3.0,1.0,0.0,1.0,1.0,3.8754280826054854
307,÷¿Œ,150639622,11890000.0,2.0,51.0,29.1,9.4,6.0,12.0,10.0,1.0,0.0,0.0,0.0,4.924855470652575
308,÷¿Œ,150978472,84260000.0,4.0,151.4,94.5,10.0,5.0,6.0,5.0,1.0,1.0,1.0,1.0,1.909786190363949
309,÷¿Œ,149444634,58411000.0,3.0,123.6,77.9,16.0,9.0,12.0,7.0,1.0,0.0,1.0,0.0,3.5148714266312147
310,÷¿Œ,149402578,73000000.0,3.0,104.7,50.2,13.9,4.0,13.0,5.0,1.0,0.0,1.0,1.0,4.143544254210442
311,÷¿Œ,148074189,11900000.0,2.0,43.2,28.0,6.0,8.0,9.0,8.0,1.0,0.0,1.0,1.0,3.194739387572402
312,÷¿Œ,148904671,11900000.0,2.0,55.8,37.0,10.0,2.0,5.0,13.0,1.0,0.0,1.0,0.0,4.182710076465635
313,÷¿Œ,150518479,11900000.0,2.0,52.7,31.5,8.1,3.0,16.0,3.0,1.0,0.0,0.0,1.0,4.288635358158908
314,÷¿Œ,150993213,11950000.0,2.0,45.0,29.0,6.0,2.0,9.0,5.0,1.0,0.0,0.0,0.0,3.9303717536410447
315,÷¿Œ,150585702,11980000.0,2.0,62.0,33.0,10.0,7.0,7.0,2.0,1.0,0.0,0.0,1.0,3.8683878017199596
316,÷¿Œ,150906820,12000000.0,3.0,55.0,45.0,6.4,4.0,12.0,3.0,1.0,0.0,0.0,0.0,3.9768513557349032
317,÷¿Œ,150638327,12000000.0,1.0,40.0,19.0,10.0,5.0,17.0,2.0,1.0,0.0,1.0,0.0,3.977396087447124
318,÷¿Œ,150691006,12000000.0,2.0,41.7,24.9,6.5,6.0,9.0,10.0,1.0,0.0,1.0,1.0,4.532895922940568
319,÷¿Œ,151109143,12000000.0,1.0,38.0,21.0,7.0,5.0,15.0,1.0,1.0,0.0,0.0,1.0,1.9713412524367482
320,÷¿Œ,149678467,12000000.0,3.0,60.0,35.0,15.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,3.9851622170483947
321,÷¿Œ,149433835,12000000.0,1.0,37.8,14.2,8.1,2.0,14.0,4.0,1.0,0.0,1.0,1.0,2.800914436766094
322,÷¿Œ,150464109,12000000.0,2.0,35.0,25.0,6.0,2.0,8.0,4.0,1.0,0.0,0.0,1.0,3.14223538618218
323,÷¿Œ,150381443,12000000.0,2.0,60.7,36.0,6.7,5.0,16.0,8.0,1.0,0.0,0.0,1.0,4.808309407698314
324,÷¿Œ,148771434,12000000.0,3.0,51.5,33.2,6.0,6.0,9.0,8.0,1.0,0.0,0.0,1.0,4.003467007372079
325,÷¿Œ,150828437,12000000.0,3.0,64.0,40.0,6.3,4.0,9.0,5.0,1.0,0.0,0.0,1.0,4.162155937146318
326,÷¿Œ,2473024,12000000.0,1.0,45.0,22.0,12.0,15.0,18.0,3.0,1.0,0.0,0.0,1.0,4.129756482847042
327,÷¿Œ,149331491,11999999.0,2.0,49.2,32.0,8.0,6.0,7.0,7.0,1.0,0.0,0.0,0.0,3.9517816100908116
328,÷¿Œ,147948234,12000000.0,2.0,42.9,32.5,5.0,2.0,9.0,6.0,0.0,0.0,1.0,0.0,2.1503711338564635
329,÷¿Œ,151036847,12000000.0,2.0,43.0,33.0,6.0,2.0,9.0,5.0,1.0,0.0,1.0,0.0,2.1503711338564635
330,÷¿Œ,149352162,12050000.0,3.0,64.0,40.0,6.3,4.0,9.0,7.0,1.0,0.0,0.0,1.0,4.162155937146318
331,÷¿Œ,150654690,12050000.0,3.0,64.0,40.0,6.3,4.0,9.0,6.0,1.0,0.0,0.0,1.0,4.162155937146318
332,÷¿Œ,48914701,12055800.0,1.0,42.6,15.4,14.6,8.0,19.0,10.0,1.0,1.0,1.0,1.0,2.685207637544674
333,÷¿Œ,150828384,12100000.0,2.0,54.6,37.0,12.0,7.0,9.0,5.0,1.0,0.0,1.0,1.0,4.236222494214841
334,÷¿Œ,150222232,12149427.0,1.0,38.6,0.0,0.0,2.0,7.0,8.0,1.0,1.0,1.0,0.0,2.9568445012784252
335,÷¿Œ,149582831,12149427.0,1.0,38.6,0.0,0.0,2.0,7.0,8.0,1.0,1.0,0.0,0.0,2.9568445012784252
336,÷¿Œ,149438788,45904950.0,2.0,76.7,47.6,6.8,6.0,12.0,3.0,1.0,1.0,1.0,0.0,2.6125192535156154
337,÷¿Œ,148933552,119580000.0,5.0,199.3,150.0,30.0,4.0,7.0,10.0,0.0,0.0,1.0,1.0,2.107201676106137
338,÷¿Œ,47900722,179580705.0,2.0,172.1,0.0,0.0,6.0,7.0,10.0,1.0,1.0,1.0,0.0,1.6603467764728026
339,÷¿Œ,149011459,12149400.0,1.0,38.6,31.7,8.0,2.0,7.0,5.0,1.0,1.0,1.0,0.0,2.903623269545747
340,÷¿Œ,150866572,12149427.0,1.0,38.6,0.0,0.0,2.0,7.0,8.0,1.0,1.0,0.0,0.0,2.9568445012784252
341,÷¿Œ,48905331,12177741.0,1.0,38.7,0.0,0.0,2.0,7.0,5.0,1.0,1.0,1.0,0.0,2.9236469945504724
342,÷¿Œ,150866571,12177740.0,1.0,38.7,0.0,0.0,2.0,7.0,8.0,1.0,1.0,0.0,0.0,2.9568445012784252
343,÷¿Œ,150505189,12200000.0,3.0,60.0,43.0,6.0,5.0,9.0,10.0,1.0,0.0,0.0,1.0,3.9851622170483947
344,÷¿Œ,149498170,12200000.0,2.0,36.0,28.0,5.0,2.0,5.0,5.0,1.0,0.0,1.0,1.0,2.6579838448708126
345,÷¿Œ,150132911,12200000.0,2.0,45.0,30.0,6.0,7.0,12.0,15.0,1.0,0.0,0.0,1.0,3.4720387966635426
346,÷¿Œ,150412172,12240000.0,1.0,30.6,0.0,0.0,1.0,8.0,12.0,1.0,0.0,1.0,0.0,2.809080375294049
347,÷¿Œ,150638618,12250000.0,3.0,60.0,43.0,6.0,5.0,9.0,7.0,1.0,0.0,0.0,0.0,3.9851622170483947
348,÷¿Œ,51898234,12250000.0,2.0,51.0,30.0,9.5,12.0,12.0,7.0,1.0,0.0,0.0,1.0,3.063197702708076
349,÷¿Œ,150984067,12300000.0,1.0,36.0,19.0,10.0,3.0,14.0,5.0,1.0,0.0,0.0,1.0,3.1696985182790334
350,÷¿Œ,150412627,12300000.0,3.0,51.5,33.2,6.0,6.0,9.0,10.0,1.0,0.0,0.0,1.0,4.003467007372079
351,÷¿Œ,138858988,12300000.0,2.0,50.5,31.0,9.6,12.0,12.0,7.0,1.0,0.0,0.0,0.0,3.545007507512196
352,÷¿Œ,149213365,12312000.0,3.0,64.0,43.0,8.0,8.0,16.0,5.0,1.0,0.0,0.0,1.0,2.685207637544674
353,÷¿Œ,150119665,12350000.0,3.0,55.5,42.0,6.0,2.0,5.0,8.0,1.0,0.0,1.0,0.0,2.1516906484726026
354,÷¿Œ,150688077,12357700.0,3.0,64.7,45.7,0.0,6.0,19.0,0.0,0.0,1.0,1.0,0.0,4.204463955589505
355,÷¿Œ,150866574,12393120.0,1.0,38.6,0.0,0.0,3.0,7.0,8.0,1.0,1.0,0.0,0.0,2.9568445012784252
356,÷¿Œ,150697081,12400000.0,2.0,38.0,25.0,6.0,9.0,9.0,10.0,0.0,0.0,0.0,1.0,2.6038862135896745
357,÷¿Œ,149401409,12450000.0,1.0,38.0,21.0,8.0,5.0,6.0,10.0,1.0,0.0,1.0,1.0,3.1717013055088357
358,÷¿Œ,150645853,12480000.0,1.0,47.0,22.0,10.0,8.0,9.0,7.0,1.0,0.0,1.0,1.0,3.2118233193688788
359,÷¿Œ,36857278,12490000.0,3.0,56.0,45.4,6.0,3.0,5.0,3.0,1.0,0.0,1.0,1.0,2.8452936791052172
360,÷¿Œ,148809305,12500000.0,2.0,53.0,35.0,10.0,4.0,5.0,10.0,1.0,0.0,1.0,1.0,3.5941351241089685
361,÷¿Œ,149863410,12500000.0,2.0,56.0,30.0,9.0,2.0,12.0,12.0,1.0,0.0,0.0,0.0,5.82722201744635
362,÷¿Œ,28430464,12500000.0,1.0,40.1,23.1,8.0,5.0,9.0,2.0,1.0,0.0,1.0,1.0,2.6537497714188745
363,÷¿Œ,149783852,12500000.0,2.0,50.9,30.3,8.5,10.0,17.0,7.0,1.0,0.0,0.0,1.0,4.0830248049961195
364,÷¿Œ,149347861,42632000.0,4.0,146.0,0.0,0.0,3.0,9.0,5.0,1.0,0.0,1.0,0.0,4.083914586023599
365,÷¿Œ,150314594,121000000.0,5.0,202.2,111.0,20.0,7.0,7.0,5.0,1.0,0.0,1.0,1.0,3.3842688933018397
366,÷¿Œ,150531886,60879456.0,2.0,101.0,70.0,27.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,3.02835028475659
367,÷¿Œ,150866570,12533034.0,1.0,38.7,0.0,0.0,2.0,7.0,8.0,1.0,1.0,0.0,0.0,2.9568445012784252
368,÷¿Œ,150571556,12600000.0,2.0,37.0,0.0,0.0,2.0,5.0,13.0,1.0,0.0,1.0,0.0,2.6579838448708126
369,÷¿Œ,150168434,12600000.0,3.0,60.0,49.0,6.0,5.0,9.0,10.0,1.0,0.0,0.0,1.0,3.9851622170483947
370,÷¿Œ,149786011,12600000.0,1.0,38.8,31.8,8.0,6.0,8.0,5.0,1.0,1.0,1.0,0.0,4.1135808571088415
371,÷¿Œ,142990757,12600000.0,1.0,39.0,0.0,0.0,7.0,10.0,5.0,1.0,0.0,1.0,0.0,4.083914586023599
372,÷¿Œ,149442047,12600000.0,1.0,40.0,0.0,40.0,8.0,8.0,5.0,1.0,0.0,1.0,0.0,4.083914586023599
373,÷¿Œ,142857626,12600000.0,1.0,37.8,37.8,0.0,7.0,10.0,3.0,1.0,0.0,1.0,0.0,4.1135808571088415
374,÷¿Œ,150046260,12600000.0,1.0,38.8,38.8,0.0,7.0,10.0,7.0,1.0,0.0,1.0,1.0,4.083914586023599
375,÷¿Œ,150866576,12614713.0,1.0,38.5,0.0,0.0,4.0,7.0,8.0,1.0,1.0,0.0,0.0,2.9568445012784252
376,÷¿Œ,151005316,12646834.0,2.0,50.3,30.0,0.0,2.0,8.0,6.0,1.0,1.0,1.0,0.0,4.083879815241709
377,÷¿Œ,151005271,12646834.0,1.0,50.3,25.0,0.0,2.0,8.0,6.0,1.0,1.0,1.0,0.0,4.083879815241709
378,÷¿Œ,48898056,12700000.0,1.0,50.8,14.2,19.5,12.0,19.0,10.0,1.0,1.0,1.0,1.0,2.685207637544674
379,÷¿Œ,149031310,12751098.0,1.0,60.8,60.8,0.0,5.0,5.0,6.0,1.0,1.0,0.0,0.0,4.083879815241709
380,÷¿Œ,149315421,12800000.0,2.0,52.0,30.6,8.5,16.0,17.0,5.0,1.0,0.0,0.0,1.0,3.3788787511599274
381,÷¿Œ,150163594,12800000.0,3.0,56.4,40.1,5.4,4.0,9.0,12.0,1.0,0.0,1.0,1.0,4.5043710774795995
382,÷¿Œ,149582832,12888859.0,1.0,38.6,0.0,0.0,5.0,7.0,8.0,1.0,1.0,0.0,0.0,2.9568445012784252
383,÷¿Œ,150957025,12900000.0,2.0,51.0,28.0,7.0,12.0,17.0,11.0,1.0,0.0,1.0,1.0,4.870784569944022
